Date,County,State,Vehicle Primary Use,Battery Electric Vehicles (BEVs),Plug-In Hybrid Electric Vehicles (PHEVs),Electric Vehicle (EV) Total,Non-Electric Vehicle Total,Total Vehicles,Percent Electric Vehicles
March 31 2019,Whitman,WA,Passenger,27,41,68,"22,732","22,800",0.30
March 31 2019,Yakima,WA,Passenger,89,102,191,"164,229","164,420",0.12
March 31 2019,Yakima,WA,Truck,0,0,0,"58,750","58,750",0.00
April 30 2019,Adams,WA,Passenger,5,6,11,"12,658","12,669",0.09
April 30 2019,Adams,WA,Truck,0,0,0,"5,105","5,105",0.00
April 30 2019,Asotin,WA,Truck,0,0,0,"6,631","6,631",0.00
April 30 2019,Asotin,WA,Passenger,12,8,20,"12,663","12,683",0.16
April 30 2019,Benton,WA,Truck,0,0,0,"41,659","41,659",0.00
April 30 2019,Benton,WA,Passenger,248,264,512,"133,337","133,849",0.38
April 30 2019,Chelan,WA,Truck,0,0,0,"22,175","22,175",0.00
April 30 2019,Chelan,WA,Passenger,147,66,213,"54,307","54,520",0.39
April 30 2019,Clallam,WA,Truck,0,0,0,"21,683","21,683",0.00
April 30 2019,Clallam,WA,Passenger,160,133,293,"50,473","50,766",0.58
April 30 2019,Clark,WA,Truck,0,0,0,"80,115","80,115",0.00
April 30 2019,Clark,WA,Passenger,"1,416",899,"2,315","312,618","314,933",0.74
April 30 2019,Columbia,WA,Passenger,2,2,4,"2,440","2,444",0.16
April 30 2019,Columbia,WA,Truck,0,0,0,"1,532","1,532",0.00
April 30 2019,Cowlitz,WA,Passenger,89,101,190,"72,760","72,950",0.26
April 30 2019,Cowlitz,WA,Truck,0,0,0,"28,860","28,860",0.00
April 30 2019,Douglas,WA,Passenger,55,34,89,"27,974","28,063",0.32
April 30 2019,Douglas,WA,Truck,0,0,0,"12,176","12,176",0.00
April 30 2019,Ferry,WA,Truck,0,0,0,"3,592","3,592",0.00
April 30 2019,Ferry,WA,Passenger,4,2,6,"4,371","4,377",0.14
April 30 2019,Franklin,WA,Truck,0,0,0,"19,220","19,220",0.00
April 30 2019,Franklin,WA,Passenger,53,67,120,"59,479","59,599",0.20
April 30 2019,Garfield,WA,Passenger,1,1,2,"1,299","1,301",0.15
April 30 2019,Garfield,WA,Truck,0,0,0,958,958,0.00
April 30 2019,Grant,WA,Passenger,35,60,95,"64,400","64,495",0.15
April 30 2019,Grant,WA,Truck,0,0,0,"26,434","26,434",0.00
April 30 2019,Grays Harbor,WA,Truck,0,0,0,"20,395","20,395",0.00
April 30 2019,Grays Harbor,WA,Passenger,70,84,154,"47,674","47,828",0.32
April 30 2019,Island,WA,Passenger,309,241,550,"63,295","63,845",0.86
April 30 2019,Island,WA,Truck,0,0,0,"21,253","21,253",0.00
April 30 2019,Jefferson,WA,Truck,0,0,0,"9,653","9,653",0.00
April 30 2019,Jefferson,WA,Passenger,187,118,305,"24,916","25,221",1.21
April 30 2019,King,WA,Truck,5,1,6,"181,880","181,886",0.00
April 30 2019,King,WA,Passenger,"18,286","6,880","25,166","1,384,552","1,409,718",1.79
April 30 2019,Kitsap,WA,Passenger,"1,009",578,"1,587","180,277","181,864",0.87
April 30 2019,Kitsap,WA,Truck,1,0,1,"53,902","53,903",0.00
April 30 2019,Kittitas,WA,Truck,0,0,0,"14,295","14,295",0.00
April 30 2019,Kittitas,WA,Passenger,71,35,106,"29,492","29,598",0.36
April 30 2019,Klickitat,WA,Passenger,33,33,66,"15,509","15,575",0.42
April 30 2019,Klickitat,WA,Truck,0,0,0,"8,224","8,224",0.00
April 30 2019,Lewis,WA,Truck,0,0,0,"25,833","25,833",0.00
April 30 2019,Lewis,WA,Passenger,95,91,186,"58,827","59,013",0.32
April 30 2019,Lincoln,WA,Passenger,3,6,9,"7,762","7,771",0.12
April 30 2019,Lincoln,WA,Truck,0,0,0,"4,698","4,698",0.00
April 30 2019,Mason,WA,Passenger,117,115,232,"46,880","47,112",0.49
April 30 2019,Mason,WA,Truck,0,0,0,"20,323","20,323",0.00
April 30 2019,Okanogan,WA,Passenger,20,22,42,"26,025","26,067",0.16
April 30 2019,Okanogan,WA,Truck,0,0,0,"16,478","16,478",0.00
April 30 2019,Pacific,WA,Passenger,23,28,51,"15,927","15,978",0.32
April 30 2019,Pacific,WA,Truck,0,0,0,"7,662","7,662",0.00
April 30 2019,Pend Oreille,WA,Passenger,4,5,9,"9,507","9,516",0.09
April 30 2019,Pend Oreille,WA,Truck,0,0,0,"5,753","5,753",0.00
April 30 2019,Pierce,WA,Passenger,"1,692","1,485","3,177","541,150","544,327",0.58
April 30 2019,Pierce,WA,Truck,0,0,0,"139,391","139,391",0.00
April 30 2019,San Juan,WA,Truck,0,0,0,"5,837","5,837",0.00
April 30 2019,San Juan,WA,Passenger,204,69,273,"14,334","14,607",1.87
April 30 2019,Skagit,WA,Passenger,292,197,489,"91,561","92,050",0.53
April 30 2019,Skagit,WA,Truck,1,0,1,"32,334","32,335",0.00
April 30 2019,Skamania,WA,Passenger,21,16,37,"8,716","8,753",0.42
April 30 2019,Skamania,WA,Truck,0,0,0,"4,041","4,041",0.00
April 30 2019,Snohomish,WA,Truck,1,0,1,"122,032","122,033",0.00
April 30 2019,Snohomish,WA,Passenger,"3,295","1,542","4,837","529,291","534,128",0.91
April 30 2019,Spokane,WA,Truck,1,0,1,"94,401","94,402",0.00
April 30 2019,Spokane,WA,Passenger,512,405,917,"309,659","310,576",0.30
April 30 2019,Stevens,WA,Passenger,19,27,46,"31,643","31,689",0.15
April 30 2019,Stevens,WA,Truck,0,0,0,"18,684","18,684",0.00
April 30 2019,Thurston,WA,Passenger,822,614,"1,436","196,857","198,293",0.72
April 30 2019,Thurston,WA,Truck,0,0,0,"55,043","55,043",0.00
April 30 2019,Wahkiakum,WA,Truck,0,0,0,"1,734","1,734",0.00
April 30 2019,Wahkiakum,WA,Passenger,1,1,2,"3,015","3,017",0.07
April 30 2019,Walla Walla,WA,Truck,0,0,0,"13,607","13,607",0.00
April 30 2019,Walla Walla,WA,Passenger,46,57,103,"36,152","36,255",0.28
April 30 2019,Whatcom,WA,Passenger,826,394,"1,220","150,130","151,350",0.81
April 30 2019,Whatcom,WA,Truck,2,0,2,"42,783","42,785",0.00
April 30 2019,Whitman,WA,Passenger,29,45,74,"22,729","22,803",0.32
April 30 2019,Whitman,WA,Truck,0,0,0,"8,522","8,522",0.00
April 30 2019,Yakima,WA,Passenger,93,103,196,"164,641","164,837",0.12
April 30 2019,Yakima,WA,Truck,0,0,0,"58,953","58,953",0.00
May 31 2019,Adams,WA,Passenger,5,6,11,"12,714","12,725",0.09
May 31 2019,Adams,WA,Truck,0,0,0,"5,127","5,127",0.00
May 31 2019,Asotin,WA,Truck,0,0,0,"6,654","6,654",0.00
May 31 2019,Asotin,WA,Passenger,12,8,20,"12,679","12,699",0.16
May 31 2019,Benton,WA,Passenger,253,273,526,"133,662","134,188",0.39
May 31 2019,Benton,WA,Truck,0,0,0,"41,852","41,852",0.00
May 31 2019,Chelan,WA,Truck,0,0,0,"22,244","22,244",0.00
May 31 2019,Chelan,WA,Passenger,153,67,220,"54,347","54,567",0.40
May 31 2019,Clallam,WA,Truck,0,0,0,"21,748","21,748",0.00
May 31 2019,Clallam,WA,Passenger,167,138,305,"50,577","50,882",0.60
May 31 2019,Clark,WA,Truck,0,0,0,"80,197","80,197",0.00
May 31 2019,Clark,WA,Passenger,"1,477",916,"2,393","313,291","315,684",0.76
May 31 2019,Columbia,WA,Truck,0,0,0,"1,533","1,533",0.00
May 31 2019,Columbia,WA,Passenger,2,2,4,"2,442","2,446",0.16
May 31 2019,Cowlitz,WA,Passenger,95,107,202,"72,923","73,125",0.28
May 31 2019,Cowlitz,WA,Truck,0,0,0,"28,851","28,851",0.00
May 31 2019,Douglas,WA,Passenger,56,36,92,"28,009","28,101",0.33
May 31 2019,Douglas,WA,Truck,0,0,0,"12,181","12,181",0.00
May 31 2019,Ferry,WA,Truck,0,0,0,"3,589","3,589",0.00
May 31 2019,Ferry,WA,Passenger,5,2,7,"4,382","4,389",0.16
May 31 2019,Franklin,WA,Passenger,52,70,122,"59,800","59,922",0.20
May 31 2019,Franklin,WA,Truck,0,0,0,"19,254","19,254",0.00
May 31 2019,Garfield,WA,Passenger,1,1,2,"1,294","1,296",0.15
May 31 2019,Garfield,WA,Truck,0,0,0,954,954,0.00
May 31 2019,Grant,WA,Passenger,39,59,98,"64,578","64,676",0.15
May 31 2019,Grant,WA,Truck,0,0,0,"26,536","26,536",0.00
May 31 2019,Grays Harbor,WA,Truck,0,0,0,"20,458","20,458",0.00
May 31 2019,Grays Harbor,WA,Passenger,73,84,157,"47,849","48,006",0.33
May 31 2019,Island,WA,Truck,0,0,0,"21,250","21,250",0.00
May 31 2019,Island,WA,Passenger,313,234,547,"63,384","63,931",0.86
May 31 2019,Jefferson,WA,Truck,0,0,0,"9,670","9,670",0.00
May 31 2019,Jefferson,WA,Passenger,191,119,310,"25,016","25,326",1.22
May 31 2019,King,WA,Truck,5,1,6,"181,999","182,005",0.00
May 31 2019,King,WA,Passenger,"18,624","6,957","25,581","1,387,783","1,413,364",1.81
May 31 2019,Kitsap,WA,Passenger,"1,036",591,"1,627","180,781","182,408",0.89
May 31 2019,Kitsap,WA,Truck,1,0,1,"54,047","54,048",0.00
May 31 2019,Kittitas,WA,Truck,0,0,0,"14,377","14,377",0.00
May 31 2019,Kittitas,WA,Passenger,72,35,107,"29,558","29,665",0.36
May 31 2019,Klickitat,WA,Passenger,35,33,68,"15,552","15,620",0.44
May 31 2019,Klickitat,WA,Truck,0,0,0,"8,239","8,239",0.00
May 31 2019,Lewis,WA,Passenger,97,93,190,"59,037","59,227",0.32
May 31 2019,Lewis,WA,Truck,0,0,0,"25,920","25,920",0.00
May 31 2019,Lincoln,WA,Truck,0,0,0,"4,693","4,693",0.00
May 31 2019,Lincoln,WA,Passenger,3,8,11,"7,778","7,789",0.14
May 31 2019,Mason,WA,Truck,0,0,0,"20,361","20,361",0.00
May 31 2019,Mason,WA,Passenger,121,117,238,"47,029","47,267",0.50
May 31 2019,Okanogan,WA,Truck,0,0,0,"16,508","16,508",0.00
May 31 2019,Okanogan,WA,Passenger,21,23,44,"26,077","26,121",0.17
May 31 2019,Pacific,WA,Truck,0,0,0,"7,663","7,663",0.00
May 31 2019,Pacific,WA,Passenger,24,28,52,"15,956","16,008",0.32
May 31 2019,Pend Oreille,WA,Truck,0,0,0,"5,742","5,742",0.00
May 31 2019,Pend Oreille,WA,Passenger,4,5,9,"9,538","9,547",0.09
May 31 2019,Pierce,WA,Truck,0,0,0,"139,685","139,685",0.00
May 31 2019,Pierce,WA,Passenger,"1,751","1,519","3,270","542,287","545,557",0.60
May 31 2019,San Juan,WA,Passenger,207,71,278,"14,359","14,637",1.90
May 31 2019,San Juan,WA,Truck,0,0,0,"5,854","5,854",0.00
May 31 2019,Skagit,WA,Truck,1,0,1,"32,426","32,427",0.00
May 31 2019,Skagit,WA,Passenger,292,200,492,"91,722","92,214",0.53
May 31 2019,Skamania,WA,Passenger,23,17,40,"8,722","8,762",0.46
May 31 2019,Skamania,WA,Truck,0,0,0,"4,054","4,054",0.00
May 31 2019,Snohomish,WA,Passenger,"3,376","1,576","4,952","530,474","535,426",0.92
May 31 2019,Snohomish,WA,Truck,1,0,1,"122,098","122,099",0.00
May 31 2019,Spokane,WA,Passenger,529,420,949,"311,011","311,960",0.30
May 31 2019,Spokane,WA,Truck,1,0,1,"94,628","94,629",0.00
May 31 2019,Stevens,WA,Truck,0,0,0,"18,677","18,677",0.00
May 31 2019,Stevens,WA,Passenger,20,29,49,"31,684","31,733",0.15
May 31 2019,Thurston,WA,Truck,0,0,0,"55,103","55,103",0.00
May 31 2019,Thurston,WA,Passenger,845,631,"1,476","197,234","198,710",0.74
May 31 2019,Wahkiakum,WA,Truck,0,0,0,"1,744","1,744",0.00
May 31 2019,Wahkiakum,WA,Passenger,2,2,4,"3,018","3,022",0.13
May 31 2019,Walla Walla,WA,Passenger,46,57,103,"36,178","36,281",0.28
May 31 2019,Walla Walla,WA,Truck,0,0,0,"13,617","13,617",0.00
May 31 2019,Whatcom,WA,Truck,2,0,2,"42,834","42,836",0.00
May 31 2019,Whatcom,WA,Passenger,840,413,"1,253","150,484","151,737",0.83
May 31 2019,Whitman,WA,Passenger,31,45,76,"22,728","22,804",0.33
May 31 2019,Whitman,WA,Truck,0,0,0,"8,554","8,554",0.00
May 31 2019,Yakima,WA,Passenger,94,104,198,"165,038","165,236",0.12
May 31 2019,Yakima,WA,Truck,0,0,0,"59,089","59,089",0.00
June 30 2019,Adams,WA,Passenger,5,6,11,"12,757","12,768",0.09
June 30 2019,Adams,WA,Truck,0,0,0,"5,127","5,127",0.00
June 30 2019,Asotin,WA,Passenger,12,8,20,"12,644","12,664",0.16
June 30 2019,Asotin,WA,Truck,0,0,0,"6,669","6,669",0.00
June 30 2019,Benton,WA,Passenger,259,280,539,"133,829","134,368",0.40
June 30 2019,Benton,WA,Truck,0,0,0,"41,915","41,915",0.00
June 30 2019,Chelan,WA,Truck,0,0,0,"22,284","22,284",0.00
June 30 2019,Chelan,WA,Passenger,157,68,225,"54,365","54,590",0.41
June 30 2019,Clallam,WA,Passenger,173,142,315,"50,511","50,826",0.62
June 30 2019,Clallam,WA,Truck,1,0,1,"21,741","21,742",0.00
June 30 2019,Clark,WA,Passenger,"1,540",929,"2,469","313,891","316,360",0.78
June 30 2019,Clark,WA,Truck,0,0,0,"80,343","80,343",0.00
June 30 2019,Columbia,WA,Truck,0,0,0,"1,533","1,533",0.00
June 30 2019,Columbia,WA,Passenger,2,2,4,"2,449","2,453",0.16
June 30 2019,Cowlitz,WA,Passenger,98,108,206,"73,028","73,234",0.28
June 30 2019,Cowlitz,WA,Truck,0,0,0,"28,875","28,875",0.00
June 30 2019,Douglas,WA,Passenger,57,37,94,"28,036","28,130",0.33
June 30 2019,Douglas,WA,Truck,0,0,0,"12,183","12,183",0.00
June 30 2019,Ferry,WA,Passenger,5,2,7,"4,389","4,396",0.16
June 30 2019,Ferry,WA,Truck,0,0,0,"3,570","3,570",0.00
June 30 2019,Franklin,WA,Truck,0,0,0,"19,274","19,274",0.00
June 30 2019,Franklin,WA,Passenger,52,70,122,"59,924","60,046",0.20
June 30 2019,Garfield,WA,Passenger,1,1,2,"1,299","1,301",0.15
June 30 2019,Garfield,WA,Truck,0,0,0,964,964,0.00
June 30 2019,Grant,WA,Passenger,41,61,102,"64,721","64,823",0.16
June 30 2019,Grant,WA,Truck,0,0,0,"26,637","26,637",0.00
June 30 2019,Grays Harbor,WA,Passenger,73,85,158,"47,934","48,092",0.33
June 30 2019,Grays Harbor,WA,Truck,0,0,0,"20,456","20,456",0.00
June 30 2019,Island,WA,Passenger,315,240,555,"63,427","63,982",0.87
June 30 2019,Island,WA,Truck,0,0,0,"21,269","21,269",0.00
June 30 2019,Jefferson,WA,Passenger,197,119,316,"25,011","25,327",1.25
June 30 2019,Jefferson,WA,Truck,0,0,0,"9,669","9,669",0.00
June 30 2019,King,WA,Passenger,"19,088","7,022","26,110","1,389,689","1,415,799",1.84
June 30 2019,King,WA,Truck,5,1,6,"182,133","182,139",0.00
June 30 2019,Kitsap,WA,Truck,1,0,1,"54,127","54,128",0.00
June 30 2019,Kitsap,WA,Passenger,"1,050",608,"1,658","180,912","182,570",0.91
June 30 2019,Kittitas,WA,Passenger,81,38,119,"29,608","29,727",0.40
June 30 2019,Kittitas,WA,Truck,0,0,0,"14,422","14,422",0.00
June 30 2019,Klickitat,WA,Truck,0,0,0,"8,253","8,253",0.00
June 30 2019,Klickitat,WA,Passenger,35,32,67,"15,559","15,626",0.43
June 30 2019,Lewis,WA,Passenger,99,92,191,"59,127","59,318",0.32
June 30 2019,Lewis,WA,Truck,0,0,0,"25,959","25,959",0.00
June 30 2019,Lincoln,WA,Truck,0,0,0,"4,674","4,674",0.00
June 30 2019,Lincoln,WA,Passenger,2,8,10,"7,782","7,792",0.13
June 30 2019,Mason,WA,Passenger,124,119,243,"47,205","47,448",0.51
June 30 2019,Mason,WA,Truck,0,0,0,"20,358","20,358",0.00
June 30 2019,Okanogan,WA,Truck,0,0,0,"16,485","16,485",0.00
June 30 2019,Okanogan,WA,Passenger,22,25,47,"26,082","26,129",0.18
June 30 2019,Pacific,WA,Passenger,25,29,54,"15,979","16,033",0.34
June 30 2019,Pacific,WA,Truck,0,0,0,"7,656","7,656",0.00
June 30 2019,Pend Oreille,WA,Truck,0,0,0,"5,731","5,731",0.00
June 30 2019,Pend Oreille,WA,Passenger,4,5,9,"9,532","9,541",0.09
June 30 2019,Pierce,WA,Passenger,"1,808","1,555","3,363","543,315","546,678",0.62
June 30 2019,Pierce,WA,Truck,0,0,0,"139,837","139,837",0.00
June 30 2019,San Juan,WA,Truck,0,0,0,"5,870","5,870",0.00
June 30 2019,San Juan,WA,Passenger,212,72,284,"14,411","14,695",1.93
June 30 2019,Skagit,WA,Passenger,298,200,498,"91,964","92,462",0.54
June 30 2019,Skagit,WA,Truck,1,0,1,"32,451","32,452",0.00
June 30 2019,Skamania,WA,Passenger,23,18,41,"8,728","8,769",0.47
June 30 2019,Skamania,WA,Truck,0,0,0,"4,064","4,064",0.00
June 30 2019,Snohomish,WA,Passenger,"3,477","1,597","5,074","531,647","536,721",0.95
June 30 2019,Snohomish,WA,Truck,0,0,0,"122,400","122,400",0.00
June 30 2019,Spokane,WA,Passenger,539,431,970,"311,884","312,854",0.31
June 30 2019,Spokane,WA,Truck,1,0,1,"94,883","94,884",0.00
June 30 2019,Stevens,WA,Passenger,19,31,50,"31,697","31,747",0.16
June 30 2019,Stevens,WA,Truck,0,0,0,"18,661","18,661",0.00
June 30 2019,Thurston,WA,Truck,0,0,0,"55,144","55,144",0.00
June 30 2019,Thurston,WA,Passenger,876,640,"1,516","197,801","199,317",0.76
June 30 2019,Wahkiakum,WA,Truck,0,0,0,"1,756","1,756",0.00
June 30 2019,Wahkiakum,WA,Passenger,2,2,4,"3,010","3,014",0.13
June 30 2019,Walla Walla,WA,Passenger,49,61,110,"36,202","36,312",0.30
June 30 2019,Walla Walla,WA,Truck,0,0,0,"13,597","13,597",0.00
June 30 2019,Whatcom,WA,Truck,2,0,2,"42,922","42,924",0.00
June 30 2019,Whatcom,WA,Passenger,856,427,"1,283","150,755","152,038",0.84
June 30 2019,Whitman,WA,Passenger,31,46,77,"22,731","22,808",0.34
June 30 2019,Whitman,WA,Truck,0,0,0,"8,589","8,589",0.00
June 30 2019,Yakima,WA,Passenger,105,104,209,"165,174","165,383",0.13
June 30 2019,Yakima,WA,Truck,0,0,0,"59,144","59,144",0.00
July 31 2019,Adams,WA,Truck,0,0,0,"5,131","5,131",0.00
July 31 2019,Adams,WA,Passenger,5,6,11,"12,835","12,846",0.09
July 31 2019,Asotin,WA,Truck,0,0,0,"6,663","6,663",0.00
July 31 2019,Asotin,WA,Passenger,12,8,20,"12,661","12,681",0.16
July 31 2019,Benton,WA,Passenger,270,290,560,"134,195","134,755",0.42
July 31 2019,Benton,WA,Truck,0,0,0,"42,075","42,075",0.00
July 31 2019,Chelan,WA,Passenger,161,68,229,"54,442","54,671",0.42
July 31 2019,Chelan,WA,Truck,0,0,0,"22,351","22,351",0.00
July 31 2019,Clallam,WA,Passenger,177,145,322,"50,650","50,972",0.63
July 31 2019,Clallam,WA,Truck,1,0,1,"21,813","21,814",0.00
July 31 2019,Clark,WA,Passenger,"1,590",947,"2,537","314,956","317,493",0.80
July 31 2019,Clark,WA,Truck,0,0,0,"80,624","80,624",0.00
July 31 2019,Columbia,WA,Passenger,2,2,4,"2,453","2,457",0.16
July 31 2019,Columbia,WA,Truck,0,0,0,"1,530","1,530",0.00
July 31 2019,Cowlitz,WA,Truck,0,0,0,"28,878","28,878",0.00
July 31 2019,Cowlitz,WA,Passenger,106,107,213,"73,156","73,369",0.29
July 31 2019,Douglas,WA,Passenger,60,37,97,"28,081","28,178",0.34
July 31 2019,Douglas,WA,Truck,0,0,0,"12,222","12,222",0.00
July 31 2019,Ferry,WA,Passenger,5,2,7,"4,400","4,407",0.16
July 31 2019,Ferry,WA,Truck,0,0,0,"3,580","3,580",0.00
July 31 2019,Franklin,WA,Truck,0,0,0,"19,371","19,371",0.00
July 31 2019,Franklin,WA,Passenger,53,71,124,"60,160","60,284",0.21
July 31 2019,Garfield,WA,Passenger,1,1,2,"1,300","1,302",0.15
July 31 2019,Garfield,WA,Truck,0,0,0,961,961,0.00
July 31 2019,Grant,WA,Passenger,43,61,104,"65,030","65,134",0.16
July 31 2019,Grant,WA,Truck,0,0,0,"26,710","26,710",0.00
July 31 2019,Grays Harbor,WA,Passenger,82,85,167,"48,009","48,176",0.35
July 31 2019,Grays Harbor,WA,Truck,0,0,0,"20,536","20,536",0.00
July 31 2019,Island,WA,Truck,0,0,0,"21,322","21,322",0.00
July 31 2019,Island,WA,Passenger,326,243,569,"63,534","64,103",0.89
July 31 2019,Jefferson,WA,Passenger,202,118,320,"25,081","25,401",1.26
July 31 2019,Jefferson,WA,Truck,0,0,0,"9,685","9,685",0.00
July 31 2019,King,WA,Passenger,"19,636","7,122","26,758","1,391,802","1,418,560",1.89
July 31 2019,King,WA,Truck,5,1,6,"182,323","182,329",0.00
July 31 2019,Kitsap,WA,Passenger,"1,093",628,"1,721","181,350","183,071",0.94
July 31 2019,Kitsap,WA,Truck,1,0,1,"54,161","54,162",0.00
July 31 2019,Kittitas,WA,Passenger,79,41,120,"29,682","29,802",0.40
July 31 2019,Kittitas,WA,Truck,0,0,0,"14,488","14,488",0.00
July 31 2019,Klickitat,WA,Passenger,35,33,68,"15,584","15,652",0.43
July 31 2019,Klickitat,WA,Truck,0,0,0,"8,257","8,257",0.00
July 31 2019,Lewis,WA,Passenger,100,96,196,"59,373","59,569",0.33
July 31 2019,Lewis,WA,Truck,0,0,0,"25,972","25,972",0.00
July 31 2019,Lincoln,WA,Truck,0,0,0,"4,682","4,682",0.00
July 31 2019,Lincoln,WA,Passenger,2,10,12,"7,799","7,811",0.15
July 31 2019,Mason,WA,Passenger,127,123,250,"47,335","47,585",0.53
July 31 2019,Mason,WA,Truck,0,0,0,"20,410","20,410",0.00
July 31 2019,Okanogan,WA,Passenger,23,26,49,"26,128","26,177",0.19
July 31 2019,Okanogan,WA,Truck,0,0,0,"16,495","16,495",0.00
July 31 2019,Pacific,WA,Passenger,24,30,54,"16,033","16,087",0.34
July 31 2019,Pacific,WA,Truck,0,0,0,"7,671","7,671",0.00
July 31 2019,Pend Oreille,WA,Passenger,4,6,10,"9,538","9,548",0.10
July 31 2019,Pend Oreille,WA,Truck,0,0,0,"5,729","5,729",0.00
July 31 2019,Pierce,WA,Truck,0,0,0,"140,065","140,065",0.00
July 31 2019,Pierce,WA,Passenger,"1,877","1,569","3,446","544,623","548,069",0.63
July 31 2019,San Juan,WA,Truck,0,0,0,"5,894","5,894",0.00
July 31 2019,San Juan,WA,Passenger,220,72,292,"14,448","14,740",1.98
July 31 2019,Skagit,WA,Truck,1,0,1,"32,533","32,534",0.00
July 31 2019,Skagit,WA,Passenger,307,210,517,"92,237","92,754",0.56
July 31 2019,Skamania,WA,Passenger,25,18,43,"8,743","8,786",0.49
July 31 2019,Skamania,WA,Truck,0,0,0,"4,065","4,065",0.00
July 31 2019,Snohomish,WA,Passenger,"3,560","1,621","5,181","532,885","538,066",0.96
July 31 2019,Snohomish,WA,Truck,0,0,0,"122,647","122,647",0.00
July 31 2019,Spokane,WA,Passenger,557,433,990,"312,813","313,803",0.32
July 31 2019,Spokane,WA,Truck,1,0,1,"95,268","95,269",0.00
July 31 2019,Stevens,WA,Passenger,19,30,49,"31,724","31,773",0.15
July 31 2019,Stevens,WA,Truck,0,0,0,"18,705","18,705",0.00
July 31 2019,Thurston,WA,Truck,0,0,0,"55,287","55,287",0.00
July 31 2019,Thurston,WA,Passenger,906,653,"1,559","198,277","199,836",0.78
July 31 2019,Wahkiakum,WA,Truck,0,0,0,"1,762","1,762",0.00
July 31 2019,Wahkiakum,WA,Passenger,2,2,4,"3,008","3,012",0.13
July 31 2019,Walla Walla,WA,Passenger,52,61,113,"36,225","36,338",0.31
July 31 2019,Walla Walla,WA,Truck,0,0,0,"13,620","13,620",0.00
July 31 2019,Whatcom,WA,Passenger,886,435,"1,321","151,161","152,482",0.87
July 31 2019,Whatcom,WA,Truck,2,0,2,"42,941","42,943",0.00
July 31 2019,Whitman,WA,Passenger,33,45,78,"22,721","22,799",0.34
July 31 2019,Whitman,WA,Truck,0,0,0,"8,634","8,634",0.00
July 31 2019,Yakima,WA,Truck,0,0,0,"59,267","59,267",0.00
July 31 2019,Yakima,WA,Passenger,109,107,216,"165,424","165,640",0.13
August 31 2019,Adams,WA,Passenger,5,5,10,"12,843","12,853",0.08
August 31 2019,Adams,WA,Truck,0,0,0,"5,137","5,137",0.00
August 31 2019,Asotin,WA,Passenger,12,7,19,"12,645","12,664",0.15
August 31 2019,Asotin,WA,Truck,0,0,0,"6,687","6,687",0.00
August 31 2019,Benton,WA,Passenger,280,292,572,"134,372","134,944",0.42
August 31 2019,Benton,WA,Truck,0,0,0,"42,181","42,181",0.00
August 31 2019,Chelan,WA,Truck,0,0,0,"22,369","22,369",0.00
August 31 2019,Chelan,WA,Passenger,165,70,235,"54,466","54,701",0.43
August 31 2019,Clallam,WA,Truck,1,0,1,"21,825","21,826",0.00
August 31 2019,Clallam,WA,Passenger,184,149,333,"50,738","51,071",0.65
August 31 2019,Clark,WA,Passenger,"1,649",962,"2,611","315,585","318,196",0.82
August 31 2019,Clark,WA,Truck,0,0,0,"80,872","80,872",0.00
August 31 2019,Columbia,WA,Passenger,2,2,4,"2,454","2,458",0.16
August 31 2019,Columbia,WA,Truck,0,0,0,"1,532","1,532",0.00
August 31 2019,Cowlitz,WA,Passenger,107,108,215,"73,301","73,516",0.29
August 31 2019,Cowlitz,WA,Truck,0,0,0,"28,910","28,910",0.00
August 31 2019,Douglas,WA,Passenger,61,36,97,"28,184","28,281",0.34
August 31 2019,Douglas,WA,Truck,0,0,0,"12,265","12,265",0.00
August 31 2019,Ferry,WA,Passenger,5,2,7,"4,416","4,423",0.16
August 31 2019,Ferry,WA,Truck,0,0,0,"3,578","3,578",0.00
August 31 2019,Franklin,WA,Truck,0,0,0,"19,496","19,496",0.00
August 31 2019,Franklin,WA,Passenger,51,72,123,"60,248","60,371",0.20
August 31 2019,Garfield,WA,Truck,0,0,0,959,959,0.00
August 31 2019,Garfield,WA,Passenger,0,1,1,"1,308","1,309",0.08
August 31 2019,Grant,WA,Truck,0,0,0,"26,747","26,747",0.00
August 31 2019,Grant,WA,Passenger,45,61,106,"65,181","65,287",0.16
August 31 2019,Grays Harbor,WA,Passenger,88,85,173,"48,130","48,303",0.36
